location,latitud,longitud
Santa Fe,4.5719485,-74.0315351
Santa Fe,4.5673603,-74.0310556
Santa Fe,4.5628359,-74.0292337
Santa Fe,4.5587596,-74.0284107
Santa Fe,4.5588859,-74.0275471
Santa Fe,4.5592491,-74.0260989
Santa Fe,4.5592489,-74.0227199
Santa Fe,4.5588854,-74.0210304
Santa Fe,4.5588853,-74.0197029
Santa Fe,4.5591274,-74.0182547
Santa Fe,4.5592484,-74.0171686
Santa Fe,4.5594905,-74.0159618
Santa Fe,4.5594904,-74.0148757
Santa Fe,4.5599748,-74.0140309
Santa Fe,4.5600958,-74.0127034
Santa Fe,4.5608223,-74.0114965
Santa Fe,4.5613066,-74.010169
Santa Fe,4.5615487,-74.0092035
Santa Fe,4.5617908,-74.0081174
Santa Fe,4.5619118,-74.0072726
Santa Fe,4.5620328,-74.0060658
Santa Fe,4.563365,-74.0061863
Santa Fe,4.5646971,-74.0064276
Santa Fe,4.5662715,-74.0065481
Santa Fe,4.5676036,-74.0063066
Santa Fe,4.5688146,-74.0060651
Santa Fe,4.5696623,-74.0058237
Santa Fe,4.5706311,-74.0055822
Santa Fe,4.5720843,-74.0054614
Santa Fe,4.5734164,-74.0052199
Santa Fe,4.5745063,-74.0048577
Santa Fe,4.5757174,-74.0048576
Santa Fe,4.5768073,-74.0047368
Santa Fe,4.5783816,-74.0047367
Santa Fe,4.5795927,-74.0046159
Santa Fe,4.5805615,-74.0046158
Santa Fe,4.5814092,-74.0043743
Santa Fe,4.5833468,-74.00365
Santa Fe,4.5851633,-74.0029257
Santa Fe,4.586011,-74.0029256
Santa Fe,4.5867376,-74.0025635
Santa Fe,4.5874642,-74.0024427
Santa Fe,4.588433,-74.0020806
Santa Fe,4.5898862,-74.0017184
Santa Fe,4.5907338,-74.0012356
Santa Fe,4.5919449,-74.0011147
Santa Fe,4.5935192,-74.0007525
Santa Fe,4.5954568,-74.0007523
Santa Fe,4.5965099,-74.0002567
Santa Fe,4.5974242,-73.9999528
Santa Fe,4.5981354,-73.9995478
Santa Fe,4.5988465,-73.9989402
Santa Fe,4.5997607,-73.9982314
Santa Fe,4.6010814,-73.9976238
Santa Fe,4.6020973,-73.9974212
Santa Fe,4.6031133,-73.9976235
Santa Fe,4.6042309,-73.9977247
Santa Fe,4.6055517,-73.9984332
Santa Fe,4.6060597,-73.9990407
Santa Fe,4.6069741,-73.9992431
Santa Fe,4.6088028,-73.9989391
Santa Fe,4.6098187,-73.998939
Santa Fe,4.6114442,-73.9985338
Santa Fe,4.6127649,-73.9980275
Santa Fe,4.6141872,-73.9977235
Santa Fe,4.6149294,-73.9974692
Santa Fe,4.6152665,-73.9986603
Santa Fe,4.6153114,-73.9994468
Santa Fe,4.615671,-74.0002895
Santa Fe,4.615671,-74.0010086
Santa Fe,4.6157609,-74.0014581
Santa Fe,4.6158732,-74.0017951
Santa Fe,4.6164126,-74.0029637
Santa Fe,4.6165699,-74.0034806
Santa Fe,4.6165024,-74.0042671
Santa Fe,4.6162777,-74.0050761
Santa Fe,4.6157833,-74.0058177
Santa Fe,4.6156934,-74.0066267
Santa Fe,4.6158283,-74.0068739
Santa Fe,4.6156036,-74.0073008
Santa Fe,4.6157159,-74.0079975
Santa Fe,4.6160445,-74.0085951
Santa Fe,4.6168126,-74.0092535
Santa Fe,4.617032,-74.0100215
Santa Fe,4.6171418,-74.0106799
Santa Fe,4.6177453,-74.0111188
Santa Fe,4.6181293,-74.011448
Santa Fe,4.6184036,-74.0121612
Santa Fe,4.6184585,-74.0128745
Santa Fe,4.6186779,-74.0136426
Santa Fe,4.6179099,-74.0148496
Santa Fe,4.6172889,-74.015077
Santa Fe,4.6168126,-74.0152885
Santa Fe,4.6156056,-74.0161114
Santa Fe,4.6151667,-74.0168247
Santa Fe,4.6143986,-74.0176476
Santa Fe,4.6141243,-74.0191289
Santa Fe,4.6138499,-74.0213784
Santa Fe,4.6141243,-74.0223659
Santa Fe,4.6144534,-74.0232437
Santa Fe,4.6148375,-74.0239569
Santa Fe,4.6158799,-74.0249445
Santa Fe,4.6169849,-74.0257528
Santa Fe,4.6178001,-74.0278248
Santa Fe,4.6170886,-74.0287986
Santa Fe,4.6167677,-74.0296181
Santa Fe,4.6167726,-74.0305951
Santa Fe,4.6156056,-74.0315556
Santa Fe,4.6155456,-74.0321617
Santa Fe,4.6158214,-74.0320626
Santa Fe,4.6163188,-74.0317202
Santa Fe,4.6172515,-74.0317202
Santa Fe,4.6175807,-74.0325431
Santa Fe,4.6164285,-74.034628
Santa Fe,4.6173064,-74.035835
Santa Fe,4.6125881,-74.0399497
Santa Fe,4.6125881,-74.0435159
Santa Fe,4.613411,-74.0451618
Santa Fe,4.6151667,-74.0457104
Santa Fe,4.6160445,-74.0473015
Santa Fe,4.6188075,-74.0486777
Santa Fe,4.6194392,-74.0487274
Santa Fe,4.6213114,-74.0490023
Santa Fe,4.6216955,-74.0493315
Santa Fe,4.62186,-74.0499898
Santa Fe,4.6223538,-74.0543241
Santa Fe,4.6239997,-74.0570124
Santa Fe,4.6238351,-74.0588229
Santa Fe,4.6241643,-74.0598104
Santa Fe,4.6252616,-74.0624439
Santa Fe,4.6252276,-74.0633773
Santa Fe,4.6252214,-74.0635489
Santa Fe,4.6251648,-74.0653
Santa Fe,4.6256344,-74.0654922
Santa Fe,4.6256814,-74.0655612
Santa Fe,4.6260611,-74.0661312
Santa Fe,4.6265628,-74.0663602
Santa Fe,4.6270185,-74.0667187
Santa Fe,4.6271933,-74.06703
Santa Fe,4.6272852,-74.0674152
Santa Fe,4.6277571,-74.0675058
Santa Fe,4.6279517,-74.0675975
Santa Fe,4.6288107,-74.0683599
Santa Fe,4.6279568,-74.068506
Santa Fe,4.627367,-74.0686291
Santa Fe,4.6261043,-74.0688338
Santa Fe,4.6257796,-74.0688786
Santa Fe,4.6233568,-74.0693318
Santa Fe,4.6227695,-74.0694455
Santa Fe,4.6223937,-74.0695228
Santa Fe,4.6221234,-74.0695817
Santa Fe,4.6217589,-74.069682
Santa Fe,4.6213035,-74.0698297
Santa Fe,4.6206966,-74.0700784
Santa Fe,4.6204188,-74.0701869
Santa Fe,4.6203257,-74.0702288
Santa Fe,4.6197852,-74.0705091
Santa Fe,4.6194175,-74.0707372
Santa Fe,4.6185517,-74.0712065
Santa Fe,4.6176471,-74.0716673
Santa Fe,4.6173654,-74.0718115
Santa Fe,4.6169661,-74.072024
Santa Fe,4.61636,-74.0723454
Santa Fe,4.6159179,-74.0725856
Santa Fe,4.6156179,-74.0727361
Santa Fe,4.6154229,-74.0728192
Santa Fe,4.6134487,-74.0738072
Santa Fe,4.6124175,-74.0743328
Santa Fe,4.6115038,-74.0747884
Santa Fe,4.6110144,-74.0750474
Santa Fe,4.610716,-74.0751874
Santa Fe,4.6105973,-74.075249
Santa Fe,4.6096996,-74.075711
Santa Fe,4.6088478,-74.0761618
Santa Fe,4.6086879,-74.0762651
Santa Fe,4.6080621,-74.076719
Santa Fe,4.6071505,-74.0773736
Santa Fe,4.604433,-74.0792924
Santa Fe,4.6036662,-74.0798501
Santa Fe,4.6035056,-74.0799846
Santa Fe,4.6030334,-74.0803187
Santa Fe,4.6021247,-74.0809723
Santa Fe,4.6010787,-74.0817166
Santa Fe,4.5997117,-74.0826318
Santa Fe,4.5988981,-74.0832531
Santa Fe,4.5971881,-74.0845626
Santa Fe,4.5970707,-74.0846641
Santa Fe,4.5967332,-74.0849209
Santa Fe,4.596388,-74.0851708
Santa Fe,4.5955231,-74.0858659
Santa Fe,4.5945543,-74.0866319
Santa Fe,4.593737,-74.0873108
Santa Fe,4.5922416,-74.0885603
Santa Fe,4.5920236,-74.0887941
Santa Fe,4.5918942,-74.0889975
San Cristobal,4.563933,-74.1063562
San Cristobal,4.5626312,-74.1055024
San Cristobal,4.5623746,-74.1053148
San Cristobal,4.5621639,-74.1051237
San Cristobal,4.5616774,-74.104619
San Cristobal,4.561153,-74.1042346
San Cristobal,4.5606986,-74.103921
San Cristobal,4.5602613,-74.1036487
San Cristobal,4.5598433,-74.1035146
San Cristobal,4.5592611,-74.1033318
San Cristobal,4.5588842,-74.1031869
San Cristobal,4.5586117,-74.1030443
San Cristobal,4.5583875,-74.1029268
San Cristobal,4.558074,-74.1028282
San Cristobal,4.5577162,-74.1026609
San Cristobal,4.5573374,-74.1025448
San Cristobal,4.5570619,-74.1023971
San Cristobal,4.5568118,-74.1022616
San Cristobal,4.5564955,-74.102019
San Cristobal,4.5564264,-74.1019838
San Cristobal,4.556346,-74.1019674
San Cristobal,4.5561592,-74.1019719
San Cristobal,4.5560131,-74.1019474
San Cristobal,4.55587,-74.1018758
San Cristobal,4.5557623,-74.1018535
San Cristobal,4.5555763,-74.1018761
San Cristobal,4.5551199,-74.1019235
San Cristobal,4.554783,-74.1019403
San Cristobal,4.5545906,-74.1019821
San Cristobal,4.5543201,-74.1020857
San Cristobal,4.5538601,-74.1021223
San Cristobal,4.5534992,-74.1022219
San Cristobal,4.5533294,-74.1023359
San Cristobal,4.5531972,-74.1023631
San Cristobal,4.5530537,-74.1023814
San Cristobal,4.5529102,-74.1024296
San Cristobal,4.5526418,-74.1025784
San Cristobal,4.5524771,-74.1027161
San Cristobal,4.5523649,-74.1027222
San Cristobal,4.5521553,-74.1026838
San Cristobal,4.5517469,-74.1027324
San Cristobal,4.5511481,-74.102784
San Cristobal,4.5507423,-74.1029109
San Cristobal,4.5502841,-74.1029589
San Cristobal,4.5498785,-74.1029125
San Cristobal,4.5495166,-74.1028318
San Cristobal,4.5492666,-74.102776
San Cristobal,4.5489212,-74.1027872
San Cristobal,4.54837,-74.1029065
San Cristobal,4.5477802,-74.1030199
San Cristobal,4.5472242,-74.1030751
San Cristobal,4.5470421,-74.1030714
San Cristobal,4.5460043,-74.102446
San Cristobal,4.5456108,-74.1014534
San Cristobal,4.5450375,-74.1006695
San Cristobal,4.5444371,-74.100263
San Cristobal,4.5435555,-74.0998217
San Cristobal,4.542549,-74.0993265
San Cristobal,4.5408839,-74.0984097
San Cristobal,4.540402,-74.0990679
San Cristobal,4.538901,-74.0978296
San Cristobal,4.5398708,-74.0969072
San Cristobal,4.5377438,-74.095746
San Cristobal,4.5354072,-74.0952942
San Cristobal,4.534226,-74.0949238
San Cristobal,4.5312231,-74.0946744
San Cristobal,4.5293904,-74.0945198
San Cristobal,4.5278915,-74.0943457
San Cristobal,4.5257087,-74.0943819
San Cristobal,4.5233581,-74.0943675
San Cristobal,4.5217694,-74.0945179
San Cristobal,4.5193196,-74.0897376
San Cristobal,4.5203786,-74.0850139
San Cristobal,4.5348562,-74.0742848
San Cristobal,4.5384612,-74.0750081
San Cristobal,4.540534,-74.0738328
San Cristobal,4.5473833,-74.0732904
San Cristobal,4.5499969,-74.0678659
San Cristobal,4.5482846,-74.0648825
San Cristobal,4.5466624,-74.0656961
San Cristobal,4.5460315,-74.0676851
San Cristobal,4.5408044,-74.0703069
San Cristobal,4.5308907,-74.0684988
San Cristobal,4.5255734,-74.0713014
San Cristobal,4.5173719,-74.0713918
San Cristobal,4.5110515,-74.0604938
San Cristobal,4.5109303,-74.0596491
San Cristobal,4.5100826,-74.0586838
San Cristobal,4.5091137,-74.0573564
San Cristobal,4.5086293,-74.055667
San Cristobal,4.5088714,-74.054581
San Cristobal,4.5097192,-74.0539776
San Cristobal,4.5102035,-74.0530122
San Cristobal,4.5110512,-74.0518055
San Cristobal,4.5115356,-74.0505987
San Cristobal,4.5118988,-74.0486679
San Cristobal,4.511963,-74.0481245
San Cristobal,4.512141,-74.0466165
San Cristobal,4.512262,-74.0448064
San Cristobal,4.5129886,-74.044203
San Cristobal,4.5137152,-74.0433583
San Cristobal,4.5145628,-74.0421515
San Cristobal,4.5151683,-74.0415481
San Cristobal,4.5165004,-74.040824
San Cristobal,4.5174692,-74.0405826
San Cristobal,4.5189225,-74.0400999
San Cristobal,4.5202546,-74.0396171
San Cristobal,4.5217078,-74.0394964
San Cristobal,4.5230399,-74.0393756
San Cristobal,4.5263098,-74.0393754
San Cristobal,4.5273997,-74.039134
San Cristobal,4.5290951,-74.0387719
San Cristobal,4.530185,-74.0384098
San Cristobal,4.531396,-74.0378064
San Cristobal,4.5324859,-74.0373236
San Cristobal,4.533818,-74.0368409
San Cristobal,4.535029,-74.0362374
San Cristobal,4.5358767,-74.035634
San Cristobal,4.5366033,-74.0349099
San Cristobal,4.5378143,-74.0340651
San Cristobal,4.5387831,-74.0332203
San Cristobal,4.5399941,-74.0323755
San Cristobal,4.5409629,-74.0320134
San Cristobal,4.542295,-74.0315306
San Cristobal,4.5439904,-74.0308064
San Cristobal,4.5448381,-74.030565
San Cristobal,4.545928,-74.0302029
San Cristobal,4.5468968,-74.0300822
San Cristobal,4.5482289,-74.0294787
San Cristobal,4.5498033,-74.0292372
San Cristobal,4.5514987,-74.0292371
San Cristobal,4.5530731,-74.0294784
San Cristobal,4.556464,-74.0297195
San Cristobal,4.5577961,-74.0295987
San Cristobal,4.5585227,-74.0289953
San Cristobal,4.5587596,-74.0284107
San Cristobal,4.5628359,-74.0292337
San Cristobal,4.5673603,-74.0310556
San Cristobal,4.5719485,-74.0315351
San Cristobal,4.5718848,-74.0401972
San Cristobal,4.5740828,-74.0456743
San Cristobal,4.5797865,-74.0598869
San Cristobal,4.5835781,-74.0648413
San Cristobal,4.5809654,-74.0683893
San Cristobal,4.5786076,-74.0688048
San Cristobal,4.5755808,-74.0743026
San Cristobal,4.572299,-74.0765081
San Cristobal,4.5797228,-74.0796405
San Cristobal,4.5824629,-74.0797364
San Cristobal,4.5830683,-74.0782661
San Cristobal,4.5870063,-74.0814205
San Cristobal,4.5871784,-74.0815583
San Cristobal,4.5893396,-74.0848833
San Cristobal,4.5878946,-74.085832
San Cristobal,4.5869969,-74.0864249
San Cristobal,4.5866159,-74.0866783
San Cristobal,4.5857657,-74.0872497
San Cristobal,4.5852687,-74.0875941
San Cristobal,4.5837324,-74.0887038
San Cristobal,4.5833695,-74.0889675
San Cristobal,4.5822919,-74.0897942
San Cristobal,4.5821586,-74.0899014
San Cristobal,4.5820815,-74.0899607
San Cristobal,4.5818504,-74.0901349
San Cristobal,4.5813994,-74.0904536
San Cristobal,4.5810111,-74.0907406
San Cristobal,4.580758,-74.0909132
San Cristobal,4.5797373,-74.0916786
San Cristobal,4.5787115,-74.0924206
San Cristobal,4.5785991,-74.0925026
San Cristobal,4.5776979,-74.0931596
San Cristobal,4.5770369,-74.0936357
San Cristobal,4.5761555,-74.0942998
San Cristobal,4.5760845,-74.0943499
San Cristobal,4.5757791,-74.0945836
San Cristobal,4.5754841,-74.0948332
San Cristobal,4.5747504,-74.0955184
San Cristobal,4.5734452,-74.0967297
San Cristobal,4.5731579,-74.0970094
San Cristobal,4.5728979,-74.097249
San Cristobal,4.5723958,-74.0977261
San Cristobal,4.5721126,-74.0979954
San Cristobal,4.5719838,-74.098121
San Cristobal,4.5718168,-74.0982829
San Cristobal,4.5710402,-74.0989757
San Cristobal,4.5708158,-74.0991673
San Cristobal,4.5704226,-74.0994881
San Cristobal,4.5699449,-74.0998887
San Cristobal,4.5691018,-74.1005997
San Cristobal,4.5686612,-74.1009588
San Cristobal,4.5674993,-74.1020254
San Cristobal,4.5668513,-74.1026571
San Cristobal,4.5658403,-74.1035211
San Cristobal,4.5655273,-74.1038185
San Cristobal,4.5650279,-74.1042708
San Cristobal,4.5645019,-74.1050668
San Cristobal,4.5642174,-74.1056364
San Cristobal,4.5640712,-74.1059735
San Cristobal,4.563933,-74.1063562
Usme,4.3395757,-74.2202893
Usme,4.3385087,-74.2199856
Usme,4.3372897,-74.2194793
Usme,4.3364262,-74.2191244
Usme,4.3357655,-74.218922
Usme,4.3350036,-74.2187192
Usme,4.3332759,-74.2185168
Usme,4.3312943,-74.2183644
Usme,4.3298213,-74.2183135
Usme,4.3276364,-74.2181611
Usme,4.3269254,-74.2180601
Usme,4.3262138,-74.2178574
Usme,4.3257566,-74.2176552
Usme,4.3248931,-74.2174016
Usme,4.3236649,-74.2173338
Usme,4.3223158,-74.2172665
Usme,4.3196855,-74.21693
Usme,4.3179994,-74.2166611
Usme,4.3163136,-74.2163917
Usme,4.3144253,-74.2161898
Usme,4.3141676,-74.2161825
Usme,4.3121202,-74.2155246
Usme,4.3105446,-74.2150534
Usme,4.3084963,-74.2147391
Usme,4.3045572,-74.2147384
Usme,4.3026664,-74.214895
Usme,4.3004604,-74.2150516
Usme,4.2993574,-74.2155223
Usme,4.2954182,-74.2155216
Usme,4.2941576,-74.2159922
Usme,4.2919517,-74.2159918
Usme,4.2905336,-74.2163055
Usme,4.289273,-74.2164622
Usme,4.2858065,-74.2164616
Usme,4.2843886,-74.2159904
Usme,4.2831282,-74.2148915
Usme,4.2815529,-74.2130078
Usme,4.2799774,-74.2119088
Usme,4.2780869,-74.2104959
Usme,4.2733188,-74.2079598
Usme,4.2728183,-74.2076878
Usme,4.2762451,-74.2036417
Usme,4.2787757,-74.1980829
Usme,4.2829538,-74.1964655
Usme,4.2862471,-74.1968745
Usme,4.2881752,-74.1940951
Usme,4.2892597,-74.1876904
Usme,4.2874521,-74.1838234
Usme,4.2841985,-74.1799565
Usme,4.2793783,-74.1783855
Usme,4.2761246,-74.175727
Usme,4.2760041,-74.1739143
Usme,4.2762451,-74.1684764
Usme,4.2787757,-74.1647302
Usme,4.2805833,-74.1609841
Usme,4.283837,-74.1557879
Usme,4.2881752,-74.1492623
Usme,4.2929953,-74.1444286
Usme,4.2975745,-74.1391115
Usme,4.2996383,-74.1311414
Usme,4.2998087,-74.1299023
Usme,4.2997632,-74.1286303
Usme,4.302799,-74.127544
Usme,4.3035073,-74.127086
Usme,4.3046839,-74.1263277
Usme,4.3054106,-74.1255694
Usme,4.3062411,-74.1249145
Usme,4.3069679,-74.1241217
Usme,4.3076011,-74.1234826
Usme,4.308903,-74.122474
Usme,4.3096263,-74.1216095
Usme,4.310639,-74.1203127
Usme,4.3109982,-74.1196567
Usme,4.312375,-74.1171426
Usme,4.3130983,-74.1151253
Usme,4.3141109,-74.1148371
Usme,4.3158467,-74.1148372
Usme,4.3174379,-74.1146932
Usme,4.3188845,-74.1145492
Usme,4.3197524,-74.1136846
Usme,4.3210544,-74.112676
Usme,4.322067,-74.1116673
Usme,4.3233689,-74.111091
Usme,4.3243815,-74.1105146
Usme,4.3253941,-74.1096501
Usme,4.3268407,-74.1082091
Usme,4.3281425,-74.107921
Usme,4.3306017,-74.1061919
Usme,4.3316143,-74.1059037
Usme,4.3327715,-74.1054714
Usme,4.3339288,-74.104751
Usme,4.335086,-74.1043187
Usme,4.3363879,-74.1040305
Usme,4.3385577,-74.1033101
Usme,4.3400043,-74.1024455
Usme,4.3411615,-74.1023014
Usme,4.3423188,-74.1012928
Usme,4.3437653,-74.1002841
Usme,4.3456458,-74.0997077
Usme,4.3470924,-74.0989873
Usme,4.3485389,-74.0988432
Usme,4.3505641,-74.0981227
Usme,4.3528785,-74.0978346
Usme,4.3550483,-74.0981228
Usme,4.3564948,-74.0981229
Usme,4.3579414,-74.0975465
Usme,4.3588093,-74.0971142
Usme,4.3602558,-74.0969701
Usme,4.361847,-74.0966819
Usme,4.3631489,-74.0961055
Usme,4.3647401,-74.0955292
Usme,4.3671992,-74.095241
Usme,4.3699476,-74.0956734
Usme,4.3711048,-74.0969704
Usme,4.3719727,-74.0981233
Usme,4.3735638,-74.0994203
Usme,4.3748657,-74.0999968
Usme,4.3768908,-74.1012939
Usme,4.3783372,-74.1030232
Usme,4.3799284,-74.1047526
Usme,4.3810855,-74.1072025
Usme,4.3818087,-74.1084996
Usme,4.3828212,-74.1102289
Usme,4.384123,-74.1119583
Usme,4.3852801,-74.1135436
Usme,4.3868713,-74.113976
Usme,4.3901983,-74.1139762
Usme,4.3920788,-74.1138322
Usme,4.3946825,-74.1138323
Usme,4.396563,-74.1142647
Usme,4.3990221,-74.1148413
Usme,4.4035063,-74.1148415
Usme,4.4053868,-74.1146975
Usme,4.4100157,-74.113833
Usme,4.4116069,-74.1138331
Usme,4.4130534,-74.113545
Usme,4.4149339,-74.1138333
Usme,4.4179716,-74.1138334
Usme,4.4194181,-74.1135453
Usme,4.4212986,-74.1134012
Usme,4.4226005,-74.1132572
Usme,4.4247703,-74.112969
Usme,4.4272294,-74.1125368
Usme,4.4291099,-74.1125369
Usme,4.4307011,-74.1123928
Usme,4.4325816,-74.1123929
Usme,4.4337388,-74.1119606
Usme,4.4356193,-74.1115284
Usme,4.4366319,-74.111096
Usme,4.4379338,-74.110952
Usme,4.439091,-74.1105197
Usme,4.4405376,-74.1099432
Usme,4.4424181,-74.1093668
Usme,4.4438646,-74.1087904
Usme,4.4451665,-74.1082139
Usme,4.4461791,-74.1073492
Usme,4.4471917,-74.1063404
Usme,4.448349,-74.1054757
Usme,4.4493616,-74.1038904
Usme,4.4502296,-74.1030257
Usme,4.4515315,-74.102161
Usme,4.452544,-74.1015845
Usme,4.4535566,-74.1008639
Usme,4.4541353,-74.0998551
Usme,4.4547139,-74.0987021
Usme,4.4558712,-74.0971167
Usme,4.4564498,-74.0959637
Usme,4.4565945,-74.0948107
Usme,4.4574624,-74.0933695
Usme,4.4577518,-74.0913518
Usme,4.458909,-74.0900546
Usme,4.4599216,-74.0883251
Usme,4.4603556,-74.087028
Usme,4.4612235,-74.0860191
Usme,4.4613682,-74.0844337
Usme,4.4613682,-74.083569
Usme,4.4616575,-74.0822718
Usme,4.4620915,-74.0814071
Usme,4.4625254,-74.0799658
Usme,4.4626701,-74.0785246
Usme,4.4626803,-74.0782204
Usme,4.4633367,-74.0773879
Usme,4.4639423,-74.0765432
Usme,4.4646689,-74.0761813
Usme,4.4652744,-74.0758193
Usme,4.466628,-74.0756879
Usme,4.4680598,-74.0754573
Usme,4.469513,-74.0754572
Usme,4.4704819,-74.0750953
Usme,4.4719351,-74.0746126
Usme,4.4731462,-74.0744919
Usme,4.475326,-74.0744919
Usme,4.4771426,-74.0746126
Usme,4.4787169,-74.0743712
Usme,4.4800491,-74.0742506
Usme,4.4813812,-74.0740092
Usme,4.4825923,-74.0740092
Usme,4.4841666,-74.0736472
Usme,4.4874364,-74.0736472
Usme,4.4885263,-74.0737678
Usme,4.4901007,-74.0738885
Usme,4.4916751,-74.0738885
Usme,4.4934916,-74.0735265
Usme,4.495066,-74.0734058
Usme,4.4965192,-74.0729231
Usme,4.4999101,-74.0726818
Usme,4.5013634,-74.0726817
Usme,4.5030588,-74.0728024
Usme,4.5052387,-74.0730437
Usme,4.5064497,-74.0730437
Usme,4.5076608,-74.0731644
Usme,4.5092351,-74.0731644
Usme,4.5108095,-74.0730437
Usme,4.5111728,-74.0719576
Usme,4.5111728,-74.0707509
Usme,4.5106883,-74.0691822
Usme,4.5108094,-74.0673721
Usme,4.5108094,-74.065562
Usme,4.5110516,-74.0639933
Usme,4.5110516,-74.0637653
Usme,4.5110515,-74.0604938
Usme,4.5173719,-74.0713918
Usme,4.5255734,-74.0713014
Usme,4.5308907,-74.0684988
Usme,4.5408044,-74.0703069
Usme,4.5460315,-74.0676851
Usme,4.5466624,-74.0656961
Usme,4.5482846,-74.0648825
Usme,4.5499969,-74.0678659
Usme,4.5473833,-74.0732904
Usme,4.540534,-74.0738328
Usme,4.5384612,-74.0750081
Usme,4.5348562,-74.0742848
Usme,4.5203786,-74.0850139
Usme,4.5193196,-74.0897376
Usme,4.5217694,-74.0945179
Usme,4.5233581,-74.0943675
Usme,4.5257087,-74.0943819
Usme,4.5278915,-74.0943457
Usme,4.5293904,-74.0945198
Usme,4.5312231,-74.0946744
Usme,4.534226,-74.0949238
Usme,4.5354072,-74.0952942
Usme,4.5377438,-74.095746
Usme,4.5398708,-74.0969072
Usme,4.538901,-74.0978296
Usme,4.540402,-74.0990679
Usme,4.5408839,-74.0984097
Usme,4.542549,-74.0993265
Usme,4.5435555,-74.0998217
Usme,4.5444371,-74.100263
Usme,4.5450375,-74.1006695
Usme,4.5456108,-74.1014534
Usme,4.5460043,-74.102446
Usme,4.5455482,-74.103248
Usme,4.5453013,-74.1037315
Usme,4.5446677,-74.1036333
Usme,4.5443962,-74.1035952
Usme,4.5441709,-74.1035531
Usme,4.5439092,-74.1034791
Usme,4.5436491,-74.1033919
Usme,4.5434128,-74.1033075
Usme,4.5431695,-74.1032099
Usme,4.5429131,-74.1030977
Usme,4.5426738,-74.1029931
Usme,4.5425325,-74.103238
Usme,4.5423043,-74.1036355
Usme,4.5422698,-74.1036936
Usme,4.5419846,-74.1041881
Usme,4.5409449,-74.1039453
Usme,4.5399565,-74.1037145
Usme,4.5393465,-74.1036363
Usme,4.5389035,-74.1034828
Usme,4.5373121,-74.1023176
Usme,4.5367716,-74.1019378
Usme,4.5360988,-74.102574
Usme,4.5358178,-74.1033552
Usme,4.5359279,-74.1035222
Usme,4.5360593,-74.1037213
Usme,4.5370095,-74.1051614
Usme,4.5374079,-74.1057514
Usme,4.5374207,-74.1057775
Usme,4.5374439,-74.1057854
Usme,4.5376283,-74.10578
Usme,4.5378117,-74.1057705
Usme,4.5379978,-74.105756
Usme,4.5380434,-74.1057632
Usme,4.5380794,-74.105769
Usme,4.5381391,-74.1057906
